ID Pedido,ID Cliente,ID Producto,Unidades,Fecha Pedido,Fecha Envío,Prioridad,ID Canal
PE006116,CL00161,PRO005,232,2020/11/11,2021/01/10,Alta,CA002
PE006117,CL00500,PRO008,829,2021/03/16,2021/04/15,Alta,CA002
PE006118,CL00342,PRO004,1284,2023/01/24,2023/02/08,Baja,CA001
PE006119,CL00481,PRO006,724,2023/02/02,2023/03/18,Alta,CA001
PE006120,CL00322,PRO0011,346,2023/11/16,2023/12/16,Baja,CA001
PE006121,CL00366,PRO005,676,2020/09/08,2020/09/20,Media,CA002
PE006122,CL00487,PRO002,1112,2022/05/26,2022/06/30,Baja,CA001
PE006123,CL00235,PRO0012,457,2020/07/16,2020/08/21,Alta,CA001
PE006124,CL00423,PRO001,349,2022/10/14,2022/12/15,Alta,CA002
PE006125,CL00476,PRO001,398,2020/12/27,2021/02/22,Crítica,CA002
PE006126,CL0024,PRO006,533,2020/12/07,2021/01/06,Alta,CA001
PE006127,CL00306,PRO003,250,2022/11/14,2022/12/02,Baja,CA001
PE006128,CL00491,PRO008,1186,2023/05/28,2023/07/28,Media,CA002
PE006129,CL00402,PRO008,1206,2023/09/09,2023/10/24,Alta,CA001
PE006130,CL00186,PRO002,1359,2020/07/18,2020/08/23,Baja,CA001
PE006131,CL0073,PRO003,413,2022/01/08,2022/02/23,Media,CA002
PE006132,CL00258,PRO0011,526,2021/01/04,2021/02/22,Baja,CA001
PE006133,CL00403,PRO003,1017,2021/02/26,2021/03/23,Crítica,CA001
PE006134,CL00260,PRO0012,931,2021/10/02,2021/10/21,Crítica,CA002
PE006135,CL0096,PRO0011,1144,2023/08/16,2023/08/21,Crítica,CA002
PE006136,CL00151,PRO0012,667,2022/12/26,2023/01/02,Alta,CA001
PE006137,CL00160,PRO008,1149,2021/12/04,2021/12/28,Media,CA001
PE006138,CL00329,PRO004,1352,2020/11/09,2020/12/24,Baja,CA001
PE006139,CL00296,PRO007,598,2021/09/04,2021/09/11,Baja,CA002
PE006140,CL00353,PRO006,924,2020/08/12,2020/10/08,Baja,CA002
PE006141,CL0019,PRO004,962,2020/06/12,2020/07/29,Crítica,CA001
PE006142,CL00409,PRO004,917,2020/01/15,2020/02/20,Alta,CA002
PE006143,CL00362,PRO003,1113,2021/01/07,2021/02/22,Crítica,CA002
PE006144,CL00208,PRO0010,211,2023/04/19,2023/04/28,Baja,CA002
PE006145,CL00161,PRO007,935,2022/03/05,2022/05/05,Media,CA002
PE006146,CL0087,PRO0010,432,2020/07/14,2020/08/22,Crítica,CA001
PE006147,CL00184,PRO006,1478,2021/07/06,2021/08/18,Media,CA002
PE006148,CL00326,PRO0012,1159,2023/08/15,2023/09/20,Baja,CA002
PE006149,CL0084,PRO001,1388,2021/01/07,2021/01/23,Crítica,CA001
PE006150,CL00438,PRO002,813,2021/11/01,2021/12/23,Alta,CA001
PE006151,CL0063,PRO009,1345,2022/06/02,2022/06/28,Alta,CA002
PE006152,CL00339,PRO0011,512,2020/12/27,2021/02/28,Baja,CA002
PE006153,CL00113,PRO008,1040,2020/11/20,2020/12/26,Crítica,CA001
PE006154,CL0022,PRO007,338,2023/04/05,2023/04/15,Crítica,CA001
PE006155,CL00168,PRO009,1421,2020/03/16,2020/04/27,Alta,CA002
PE006156,CL00143,PRO0010,931,2022/03/09,2022/04/17,Baja,CA001
PE006157,CL00252,PRO005,1477,2021/04/06,2021/04/30,Alta,CA002
PE006158,CL00212,PRO001,1246,2020/04/19,2020/05/20,Crítica,CA001
PE006159,CL00179,PRO007,961,2021/02/10,2021/04/04,Baja,CA002
PE006160,CL00134,PRO008,257,2021/07/16,2021/07/23,Baja,CA001
PE006161,CL00468,PRO0012,564,2023/10/26,2023/11/24,Baja,CA002
PE006162,CL00113,PRO005,952,2020/07/12,2020/07/22,Baja,CA002
PE006163,CL0055,PRO0011,729,2022/07/23,2022/09/09,Alta,CA001
PE006164,CL00413,PRO0012,830,2021/12/25,2022/02/09,Crítica,CA002
PE006165,CL00451,PRO003,1146,2023/04/26,2023/06/03,Crítica,CA002
PE006166,CL00188,PRO0011,480,2023/09/19,2023/11/11,Alta,CA001
PE006167,CL00157,PRO001,172,2022/07/10,2022/08/17,Media,CA001
PE006168,CL00286,PRO007,291,2023/04/06,2023/04/25,Crítica,CA002
PE006169,CL004,PRO0012,1221,2021/03/15,2021/05/06,Baja,CA002
PE006170,CL00220,PRO005,313,2023/05/09,2023/06/17,Crítica,CA001
PE006171,CL00249,PRO0011,1298,2023/10/05,2023/11/18,Baja,CA002
PE006172,CL0079,PRO007,1248,2021/05/03,2021/05/21,Alta,CA001
PE006173,CL003,PRO006,848,2023/01/12,2023/02/27,Crítica,CA002
PE006174,CL00354,PRO008,651,2021/09/22,2021/10/08,Crítica,CA002
PE006175,CL00206,PRO009,430,2021/12/26,2022/02/08,Media,CA001
PE006176,CL00180,PRO003,1424,2022/06/10,2022/07/14,Baja,CA001
PE006177,CL0085,PRO0012,1182,2020/06/08,2020/08/01,Alta,CA001
PE006178,CL00437,PRO005,1276,2022/01/06,2022/01/17,Media,CA001
PE006179,CL00119,PRO005,1249,2022/03/03,2022/03/31,Media,CA001
PE006180,CL00475,PRO0011,846,2022/06/26,2022/07/25,Baja,CA002
PE006181,CL0087,PRO0011,267,2022/08/17,2022/09/01,Crítica,CA001
PE006182,CL00167,PRO008,893,2020/10/11,2020/11/02,Alta,CA002
PE006183,CL00186,PRO004,968,2020/05/22,2020/07/04,Baja,CA001
PE006184,CL00248,PRO0012,1479,2021/06/16,2021/06/30,Baja,CA001
PE006185,CL00357,PRO003,1145,2023/06/25,2023/07/04,Baja,CA001
PE006186,CL0079,PRO004,587,2020/09/04,2020/09/25,Crítica,CA002
PE006187,CL00178,PRO003,273,2023/10/02,2023/11/30,Crítica,CA001
PE006188,CL004,PRO009,1077,2023/12/25,2024/02/05,Alta,CA001
PE006189,CL00203,PRO0012,1042,2023/10/01,2023/11/10,Alta,CA002
PE006190,CL00458,PRO001,1269,2023/11/13,2023/12/02,Baja,CA001
PE006191,CL00104,PRO008,398,2022/08/23,2022/10/17,Alta,CA001
PE006192,CL00386,PRO003,341,2021/10/01,2021/11/22,Alta,CA001
PE006193,CL00178,PRO006,229,2022/11/26,2023/01/12,Alta,CA001
PE006194,CL00266,PRO001,525,2022/10/24,2022/12/16,Baja,CA002
PE006195,CL00339,PRO001,753,2021/12/06,2022/01/23,Baja,CA002
PE006196,CL00461,PRO009,467,2021/08/28,2021/09/06,Media,CA001
PE006197,CL00154,PRO007,1271,2022/06/06,2022/07/06,Alta,CA001
PE006198,CL0019,PRO004,367,2021/07/16,2021/08/15,Crítica,CA001
PE006199,CL00476,PRO002,958,2023/09/21,2023/11/06,Baja,CA001
PE006200,CL00229,PRO002,983,2021/05/09,2021/06/09,Alta,CA001
PE006201,CL0065,PRO004,563,2022/06/02,2022/06/26,Crítica,CA001
PE006202,CL00163,PRO005,1377,2020/11/13,2020/11/26,Crítica,CA002
PE006203,CL00418,PRO0011,1026,2022/08/22,2022/09/25,Alta,CA002
PE006204,CL00452,PRO0012,1136,2020/06/26,2020/07/19,Baja,CA001
PE006205,CL00222,PRO005,770,2020/04/13,2020/05/13,Alta,CA002
PE006206,CL00266,PRO004,867,2023/11/24,2023/12/15,Alta,CA002
PE006207,CL00488,PRO001,520,2023/11/18,2024/01/04,Crítica,CA001
PE006208,CL00110,PRO003,618,2021/11/13,2021/11/25,Baja,CA001
PE006209,CL0070,PRO003,1121,2023/07/25,2023/09/23,Crítica,CA001
PE006210,CL00384,PRO006,545,2023/12/06,2023/12/21,Baja,CA001
PE006211,CL00111,PRO003,431,2023/04/18,2023/06/14,Media,CA002
PE006212,CL00377,PRO003,416,2020/06/27,2020/07/11,Baja,CA002
PE006213,CL00441,PRO003,410,2020/05/22,2020/06/15,Baja,CA001
PE006214,CL00468,PRO002,612,2020/12/10,2021/01/28,Media,CA001
PE006215,CL00153,PRO006,1071,2023/07/19,2023/08/17,Crítica,CA001
PE006216,CL0029,PRO004,554,2022/08/13,2022/09/17,Baja,CA001
PE006217,CL00274,PRO005,1082,2020/05/28,2020/07/04,Alta,CA002
PE006218,CL00410,PRO006,599,2021/10/27,2021/12/06,Media,CA001
PE006219,CL0081,PRO006,505,2023/05/14,2023/06/15,Baja,CA001
PE006220,CL00258,PRO001,655,2021/03/10,2021/05/02,Media,CA001
PE006221,CL00226,PRO0012,1437,2021/10/13,2021/12/06,Media,CA001
PE006222,CL00131,PRO0011,789,2023/01/09,2023/02/23,Alta,CA001
PE006223,CL00459,PRO002,653,2022/05/18,2022/06/26,Media,CA001
PE006224,CL00254,PRO001,305,2023/08/09,2023/10/03,Baja,CA001
PE006225,CL00117,PRO0012,999,2021/09/13,2021/11/11,Baja,CA002
PE006226,CL00372,PRO003,1179,2023/08/14,2023/08/30,Media,CA002
PE006227,CL004,PRO005,214,2023/12/16,2024/01/05,Crítica,CA001
PE006228,CL00207,PRO003,425,2023/03/23,2023/05/05,Baja,CA002
PE006229,CL00442,PRO0010,655,2023/10/25,2023/12/12,Media,CA001
PE006230,CL00330,PRO005,221,2020/03/11,2020/05/14,Baja,CA001
PE006231,CL00385,PRO0010,1087,2022/06/19,2022/07/10,Media,CA001
PE006232,CL00113,PRO003,629,2022/03/11,2022/04/26,Media,CA001
PE006233,CL00152,PRO0012,479,2021/09/21,2021/11/14,Alta,CA001
PE006234,CL00166,PRO0011,1092,2021/06/07,2021/08/06,Media,CA001
PE006235,CL0072,PRO004,298,2021/10/15,2021/12/09,Crítica,CA002
PE006236,CL00224,PRO008,1022,2023/06/21,2023/08/09,Alta,CA002
PE006237,CL00166,PRO002,721,2020/10/06,2020/10/12,Baja,CA002
PE006238,CL00429,PRO003,209,2023/02/22,2023/04/07,Alta,CA002
PE006239,CL00230,PRO005,311,2023/12/14,2024/02/14,Alta,CA001
PE006240,CL00184,PRO006,884,2021/01/06,2021/02/27,Baja,CA002
PE006241,CL00197,PRO0012,568,2023/08/28,2023/09/25,Baja,CA002
PE006242,CL00301,PRO003,1262,2020/04/07,2020/05/03,Alta,CA001
PE006243,CL0010,PRO001,466,2021/12/17,2022/02/14,Crítica,CA001
PE006244,CL00326,PRO002,890,2021/02/25,2021/03/20,Alta,CA002
PE006245,CL00177,PRO0010,1124,2021/12/26,2022/02/07,Baja,CA002
PE006246,CL00116,PRO008,467,2020/04/12,2020/05/08,Crítica,CA001
PE006247,CL00454,PRO0010,666,2022/12/04,2023/01/31,Media,CA001
PE006248,CL00235,PRO0010,1155,2021/09/03,2021/09/14,Alta,CA001
PE006249,CL0075,PRO003,1407,2021/07/18,2021/08/30,Media,CA001
PE006250,CL00454,PRO002,453,2023/12/12,2024/02/09,Media,CA001
PE006251,CL00481,PRO0010,614,2023/07/05,2023/09/01,Alta,CA001
PE006252,CL00433,PRO0012,1244,2023/05/18,2023/07/20,Alta,CA001
PE006253,CL0072,PRO009,1189,2022/02/13,2022/03/28,Alta,CA001
PE006254,CL00247,PRO005,1478,2022/10/20,2022/11/08,Media,CA001
PE006255,CL00339,PRO0012,1075,2021/10/09,2021/10/29,Crítica,CA002
PE006256,CL00114,PRO002,748,2022/12/23,2023/02/15,Alta,CA001
PE006257,CL0070,PRO007,1484,2020/10/23,2020/12/21,Crítica,CA001
PE006258,CL00154,PRO003,1335,2021/02/19,2021/03/14,Media,CA001
PE006259,CL00263,PRO001,1165,2023/08/04,2023/10/08,Media,CA001
PE006260,CL00416,PRO007,1330,2020/06/03,2020/07/31,Alta,CA001
PE006261,CL00397,PRO008,775,2023/04/06,2023/06/01,Alta,CA001
PE006262,CL00450,PRO0012,614,2022/12/24,2023/02/04,Media,CA001
PE006263,CL00301,PRO006,667,2022/03/21,2022/04/29,Media,CA001
PE006264,CL00119,PRO002,1283,2022/03/07,2022/04/29,Baja,CA002
PE006265,CL00499,PRO003,422,2021/09/07,2021/10/05,Crítica,CA002
PE006266,CL00334,PRO005,664,2022/01/20,2022/03/22,Baja,CA001
PE006267,CL00197,PRO003,1297,2023/10/19,2023/12/23,Baja,CA002
PE006268,CL00225,PRO004,240,2023/11/10,2023/11/16,Crítica,CA001
PE006269,CL00311,PRO001,1208,2022/11/21,2022/12/01,Alta,CA001
PE006270,CL00442,PRO007,1238,2021/05/20,2021/07/16,Baja,CA002
PE006271,CL0020,PRO007,316,2020/12/02,2020/12/22,Media,CA002
PE006272,CL00112,PRO004,470,2020/09/19,2020/09/24,Alta,CA001
PE006273,CL00439,PRO005,1338,2021/11/28,2021/12/07,Baja,CA002
PE006274,CL00203,PRO004,972,2020/02/22,2020/03/30,Alta,CA001
PE006275,CL00255,PRO007,601,2023/08/16,2023/09/13,Baja,CA001
PE006276,CL00293,PRO007,1026,2021/05/05,2021/06/23,Crítica,CA002
PE006277,CL00464,PRO008,635,2023/12/13,2023/12/30,Baja,CA002
PE006278,CL00139,PRO0010,1268,2023/04/12,2023/04/23,Crítica,CA001
PE006279,CL00114,PRO008,1449,2022/03/14,2022/03/28,Alta,CA001
PE006280,CL00407,PRO005,350,2023/02/18,2023/04/14,Media,CA002
PE006281,CL00278,PRO003,1350,2021/04/07,2021/05/08,Baja,CA002
PE006282,CL00312,PRO001,865,2023/06/21,2023/08/12,Alta,CA001
PE006283,CL00304,PRO007,1118,2023/12/02,2024/01/31,Media,CA002
PE006284,CL00297,PRO0011,969,2023/07/13,2023/09/09,Alta,CA002
PE006285,CL00302,PRO003,1275,2023/05/02,2023/05/12,Crítica,CA002
PE006286,CL0027,PRO007,859,2022/12/02,2023/01/23,Baja,CA001
PE006287,CL00207,PRO008,1350,2020/06/13,2020/07/19,Crítica,CA002
PE006288,CL00280,PRO005,1349,2021/02/14,2021/03/06,Baja,CA001
PE006289,CL00430,PRO004,1261,2023/09/20,2023/10/03,Media,CA001
PE006290,CL0012,PRO006,274,2023/02/25,2023/04/30,Crítica,CA002
PE006291,CL005,PRO001,924,2021/12/18,2022/02/06,Media,CA002
PE006292,CL00373,PRO0011,216,2023/04/21,2023/06/22,Crítica,CA002
PE006293,CL0021,PRO001,724,2020/01/25,2020/03/20,Crítica,CA001
PE006294,CL00416,PRO0012,765,2022/06/16,2022/07/05,Alta,CA001
PE006295,CL00301,PRO009,997,2020/08/20,2020/09/01,Alta,CA001
PE006296,CL00460,PRO007,1178,2020/05/13,2020/07/13,Media,CA002
PE006297,CL00465,PRO0010,1051,2022/10/21,2022/12/03,Baja,CA002
PE006298,CL00134,PRO007,940,2023/05/21,2023/06/18,Alta,CA001
PE006299,CL00100,PRO002,369,2023/08/14,2023/08/26,Crítica,CA001
PE006300,CL00167,PRO003,552,2020/07/24,2020/09/24,Alta,CA001
PE006301,CL00178,PRO004,590,2020/09/28,2020/11/24,Media,CA001
PE006302,CL00271,PRO008,1398,2023/07/06,2023/08/18,Crítica,CA001
PE006303,CL00335,PRO0011,549,2022/05/16,2022/06/09,Alta,CA002
PE006304,CL00335,PRO008,830,2022/03/09,2022/04/04,Crítica,CA002
PE006305,CL0087,PRO004,1239,2023/02/27,2023/04/20,Alta,CA002
PE006306,CL00301,PRO003,760,2020/05/15,2020/07/17,Crítica,CA001
PE006307,CL00357,PRO006,1384,2023/06/19,2023/06/29,Baja,CA002
PE006308,CL00418,PRO008,432,2021/12/01,2021/12/26,Crítica,CA001
PE006309,CL00137,PRO006,1348,2020/11/03,2020/11/19,Crítica,CA001
PE006310,CL0076,PRO008,612,2022/01/12,2022/02/13,Baja,CA002
PE006311,CL00276,PRO006,379,2021/12/23,2022/02/25,Baja,CA002
PE006312,CL00282,PRO002,907,2021/07/19,2021/08/09,Alta,CA001
PE006313,CL00428,PRO006,1079,2022/05/10,2022/07/06,Alta,CA001
PE006314,CL0015,PRO0010,1465,2023/03/28,2023/05/01,Baja,CA002
PE006315,CL00383,PRO004,396,2021/07/17,2021/08/24,Alta,CA002
PE006316,CL00138,PRO0010,380,2022/06/03,2022/06/20,Crítica,CA001
PE006317,CL009,PRO0010,947,2021/05/24,2021/07/06,Media,CA001
PE006318,CL00196,PRO006,1178,2020/05/06,2020/06/11,Crítica,CA002
PE006319,CL00204,PRO003,502,2022/05/10,2022/07/13,Crítica,CA001
PE006320,CL0015,PRO004,1448,2020/03/22,2020/05/09,Baja,CA002
PE006321,CL00141,PRO003,575,2023/10/24,2023/11/14,Crítica,CA001
PE006322,CL00445,PRO007,939,2021/04/14,2021/06/06,Baja,CA001
PE006323,CL00350,PRO007,497,2022/12/03,2022/12/31,Media,CA002
PE006324,CL00403,PRO005,543,2021/07/10,2021/07/26,Media,CA002
PE006325,CL00167,PRO0012,1369,2020/04/24,2020/06/27,Crítica,CA002
PE006326,CL0027,PRO0010,1261,2023/02/12,2023/02/18,Media,CA001
PE006327,CL006,PRO0011,1389,2022/09/04,2022/10/23,Baja,CA001
PE006328,CL00437,PRO003,439,2020/09/18,2020/10/20,Alta,CA002
PE006329,CL00447,PRO0011,365,2022/05/25,2022/06/22,Media,CA002
PE006330,CL00254,PRO0010,1278,2022/04/06,2022/06/07,Alta,CA001
PE006331,CL00297,PRO001,1336,2022/11/12,2022/11/18,Alta,CA001
PE006332,CL00158,PRO009,1262,2020/10/20,2020/11/16,Media,CA001
PE006333,CL006,PRO0011,1242,2020/11/24,2021/01/03,Media,CA001
PE006334,CL0047,PRO0012,387,2021/06/11,2021/06/28,Alta,CA001
PE006335,CL00438,PRO002,297,2021/08/02,2021/09/22,Media,CA002
PE006336,CL00372,PRO0011,1495,2021/11/05,2021/11/18,Crítica,CA001
PE006337,CL00257,PRO001,1114,2023/02/09,2023/04/12,Media,CA002
PE006338,CL00429,PRO008,409,2023/06/07,2023/07/03,Crítica,CA002
PE006339,CL00321,PRO006,1132,2022/04/22,2022/05/19,Alta,CA001
PE006340,CL0080,PRO0011,855,2020/06/10,2020/07/22,Alta,CA001
PE006341,CL00294,PRO005,1047,2021/05/22,2021/06/05,Media,CA001
PE006342,CL00383,PRO005,1144,2022/10/01,2022/11/15,Baja,CA002
PE006343,CL00375,PRO005,1362,2022/01/08,2022/02/25,Crítica,CA002
PE006344,CL0033,PRO0011,405,2022/01/11,2022/01/31,Crítica,CA001
PE006345,CL0057,PRO005,816,2022/06/06,2022/08/03,Alta,CA002
PE006346,CL00479,PRO0011,776,2023/07/04,2023/08/27,Baja,CA002
PE006347,CL00146,PRO004,1057,2022/09/12,2022/09/23,Media,CA002
PE006348,CL00436,PRO002,423,2020/05/18,2020/07/03,Baja,CA001
PE006349,CL00265,PRO008,1087,2021/06/18,2021/07/08,Baja,CA001
PE006350,CL00500,PRO006,742,2021/06/12,2021/06/22,Crítica,CA001
PE006351,CL00129,PRO008,734,2021/02/16,2021/03/06,Alta,CA002
PE006352,CL00251,PRO0012,938,2022/07/05,2022/08/19,Baja,CA001
PE006353,CL00471,PRO004,774,2022/05/19,2022/06/24,Baja,CA001
PE006354,CL00352,PRO006,790,2023/08/09,2023/08/28,Baja,CA001
PE006355,CL00221,PRO002,735,2023/04/23,2023/05/30,Baja,CA002
PE006356,CL00292,PRO001,1485,2021/07/11,2021/09/05,Crítica,CA002
PE006357,CL00488,PRO0011,1139,2023/03/19,2023/04/08,Alta,CA002
PE006358,CL00474,PRO009,876,2022/12/09,2023/02/08,Crítica,CA001
PE006359,CL00243,PRO003,685,2021/08/02,2021/09/04,Alta,CA002
PE006360,CL00380,PRO003,376,2021/04/21,2021/05/06,Alta,CA002
PE006361,CL00235,PRO008,738,2023/09/16,2023/10/23,Baja,CA001
PE006362,CL00364,PRO002,757,2022/02/12,2022/03/13,Baja,CA001
PE006363,CL00412,PRO005,1391,2021/02/26,2021/04/21,Alta,CA002
PE006364,CL00335,PRO0011,743,2020/10/04,2020/11/07,Media,CA002
PE006365,CL00446,PRO002,1209,2020/02/28,2020/04/15,Alta,CA002
PE006366,CL00120,PRO009,1347,2020/09/21,2020/10/21,Baja,CA001
PE006367,CL00102,PRO005,1121,2022/01/01,2022/03/06,Baja,CA002
PE006368,CL00349,PRO003,163,2023/07/03,2023/08/24,Baja,CA001
PE006369,CL00433,PRO0011,493,2022/04/09,2022/05/11,Baja,CA001
PE006370,CL0079,PRO0012,1473,2022/10/28,2022/11/19,Alta,CA002
PE006371,CL00490,PRO0011,363,2020/04/12,2020/05/30,Crítica,CA002
PE006372,CL00481,PRO001,1378,2021/12/09,2022/01/27,Media,CA001
PE006373,CL0073,PRO006,908,2021/03/15,2021/05/03,Crítica,CA002
PE006374,CL00441,PRO006,555,2021/01/12,2021/02/05,Media,CA001
PE006375,CL00475,PRO006,243,2022/01/23,2022/03/11,Alta,CA001
PE006376,CL00147,PRO004,864,2023/11/23,2023/12/21,Baja,CA002
PE006377,CL00429,PRO007,273,2020/02/17,2020/03/21,Alta,CA002
PE006378,CL00258,PRO007,725,2022/06/14,2022/06/19,Baja,CA001
PE006379,CL00428,PRO0011,1410,2023/11/04,2023/12/20,Alta,CA001
PE006380,CL00424,PRO0011,1267,2021/11/08,2021/12/14,Baja,CA001
PE006381,CL00333,PRO002,485,2022/06/06,2022/07/22,Media,CA001
PE006382,CL00166,PRO009,746,2022/09/22,2022/10/10,Baja,CA001
PE006383,CL00292,PRO0012,828,2020/02/23,2020/04/16,Alta,CA002
PE006384,CL00223,PRO003,322,2022/02/22,2022/04/12,Crítica,CA001
PE006385,CL00415,PRO001,540,2021/06/26,2021/08/04,Alta,CA002
PE006386,CL00152,PRO004,563,2020/02/28,2020/03/20,Alta,CA001
PE006387,CL006,PRO0012,1162,2023/02/18,2023/03/30,Alta,CA001
PE006388,CL00406,PRO001,494,2020/02/02,2020/02/22,Crítica,CA002
PE006389,CL00310,PRO002,1237,2022/12/11,2023/01/22,Crítica,CA002
PE006390,CL00311,PRO005,1336,2020/06/03,2020/07/02,Crítica,CA002
PE006391,CL00369,PRO005,884,2023/09/08,2023/09/15,Alta,CA001
PE006392,CL00250,PRO001,279,2022/12/08,2023/01/15,Baja,CA002
PE006393,CL00291,PRO0010,1284,2022/05/09,2022/07/03,Alta,CA002
PE006394,CL00102,PRO009,442,2020/08/13,2020/09/09,Alta,CA001
PE006395,CL00133,PRO008,1168,2022/04/09,2022/04/18,Media,CA001
PE006396,CL00460,PRO003,994,2021/01/26,2021/03/12,Alta,CA001
PE006397,CL00477,PRO005,824,2021/10/18,2021/10/25,Crítica,CA002
PE006398,CL00291,PRO008,1177,2021/12/21,2022/01/20,Crítica,CA001
PE006399,CL0086,PRO0011,1425,2023/07/05,2023/08/03,Crítica,CA002
PE006400,CL00287,PRO0010,907,2023/10/07,2023/12/03,Crítica,CA002
PE006401,CL0076,PRO004,1051,2023/06/06,2023/07/10,Media,CA001
PE006402,CL00200,PRO008,585,2021/03/25,2021/05/15,Crítica,CA001
PE006403,CL00329,PRO0012,305,2023/12/05,2024/01/16,Alta,CA001
PE006404,CL00181,PRO007,1152,2021/12/09,2022/01/01,Baja,CA001
PE006405,CL0078,PRO0012,833,2020/10/25,2020/11/23,Crítica,CA001
PE006406,CL00467,PRO0010,859,2021/04/15,2021/06/12,Alta,CA002
PE006407,CL00172,PRO003,667,2022/09/17,2022/10/09,Baja,CA002
PE006408,CL0041,PRO007,1139,2022/10/01,2022/10/26,Alta,CA001
PE006409,CL00115,PRO006,1209,2023/10/11,2023/12/08,Baja,CA002
PE006410,CL00281,PRO009,1254,2020/01/10,2020/01/30,Alta,CA002
PE006411,CL00369,PRO0010,312,2020/07/24,2020/09/12,Crítica,CA001
PE006412,CL00305,PRO009,544,2020/04/19,2020/05/30,Media,CA001
PE006413,CL00126,PRO001,963,2021/03/09,2021/04/11,Alta,CA002
PE006414,CL00384,PRO002,231,2023/08/22,2023/10/18,Baja,CA002
PE006415,CL0092,PRO009,854,2022/09/04,2022/09/23,Media,CA001
PE006416,CL0089,PRO004,421,2021/06/04,2021/06/10,Crítica,CA001
PE006417,CL00148,PRO001,991,2022/09/10,2022/10/01,Media,CA001
PE006418,CL0043,PRO001,168,2022/03/27,2022/04/10,Media,CA001
PE006419,CL00269,PRO006,908,2020/02/16,2020/04/15,Media,CA001
PE006420,CL00236,PRO009,1158,2023/05/27,2023/07/12,Crítica,CA002
PE006421,CL0070,PRO0010,878,2021/02/26,2021/04/15,Media,CA001
PE006422,CL00231,PRO0010,849,2021/08/08,2021/08/29,Media,CA001
PE006423,CL0088,PRO002,724,2020/11/03,2020/12/04,Media,CA001
PE006424,CL00114,PRO003,197,2022/03/11,2022/04/01,Alta,CA001
PE006425,CL00184,PRO005,1249,2020/12/23,2021/02/07,Crítica,CA002
PE006426,CL00311,PRO004,1230,2021/02/09,2021/03/08,Baja,CA001
PE006427,CL00438,PRO0011,1013,2022/08/17,2022/09/24,Crítica,CA002
PE006428,CL00430,PRO008,857,2023/10/07,2023/11/09,Crítica,CA002
PE006429,CL00254,PRO001,1332,2021/03/28,2021/04/18,Baja,CA001
PE006430,CL00333,PRO004,1472,2023/10/09,2023/10/24,Baja,CA002
PE006431,CL00103,PRO003,276,2020/05/04,2020/06/08,Media,CA002
PE006432,CL00446,PRO006,263,2021/01/16,2021/01/27,Alta,CA001
PE006433,CL00229,PRO006,1176,2021/05/14,2021/06/02,Media,CA002
PE006434,CL00299,PRO0012,291,2022/08/09,2022/09/24,Baja,CA001
PE006435,CL00403,PRO005,755,2020/01/02,2020/01/22,Alta,CA002
PE006436,CL00267,PRO005,740,2020/03/18,2020/04/16,Media,CA001
PE006437,CL00280,PRO004,1307,2023/08/25,2023/09/28,Baja,CA001
PE006438,CL00427,PRO001,766,2023/09/13,2023/10/01,Crítica,CA001
PE006439,CL00346,PRO009,320,2022/06/26,2022/07/15,Media,CA002
PE006440,CL00314,PRO006,845,2021/03/21,2021/04/15,Media,CA002
PE006441,CL00178,PRO006,1500,2022/05/03,2022/07/06,Baja,CA001
PE006442,CL00462,PRO006,558,2022/07/07,2022/07/26,Crítica,CA002
PE006443,CL0098,PRO002,1192,2020/09/21,2020/11/12,Crítica,CA001
PE006444,CL00253,PRO0011,948,2021/01/05,2021/02/04,Media,CA002
PE006445,CL0071,PRO005,380,2020/08/28,2020/09/08,Alta,CA001
PE006446,CL00125,PRO003,434,2020/06/01,2020/06/24,Crítica,CA002
PE006447,CL0010,PRO007,1208,2020/02/25,2020/04/07,Crítica,CA001
PE006448,CL0036,PRO001,461,2023/02/23,2023/03/09,Baja,CA001
PE006449,CL0087,PRO001,958,2020/02/28,2020/05/02,Baja,CA001
PE006450,CL00252,PRO008,1038,2023/04/28,2023/06/03,Alta,CA001
PE006451,CL00176,PRO0011,205,2020/10/19,2020/10/26,Crítica,CA002
PE006452,CL00492,PRO007,745,2022/11/11,2022/12/27,Baja,CA002
PE006453,CL00269,PRO009,550,2020/06/15,2020/07/12,Media,CA001
PE006454,CL00421,PRO005,402,2023/10/03,2023/11/17,Baja,CA001
PE006455,CL00310,PRO0011,838,2022/10/23,2022/12/13,Alta,CA002
PE006456,CL00417,PRO0011,1158,2022/04/21,2022/06/22,Baja,CA002
PE006457,CL0066,PRO007,568,2021/04/11,2021/04/22,Crítica,CA001
PE006458,CL00428,PRO004,623,2020/04/09,2020/06/06,Media,CA002
PE006459,CL00400,PRO0010,630,2020/06/09,2020/07/19,Crítica,CA001
PE006460,CL0042,PRO0010,871,2022/11/28,2022/12/09,Media,CA002
PE006461,CL00379,PRO0011,1357,2021/01/06,2021/01/30,Media,CA002
PE006462,CL00286,PRO0012,340,2022/07/17,2022/08/16,Alta,CA001
PE006463,CL00336,PRO003,464,2020/03/08,2020/04/12,Crítica,CA001
PE006464,CL00185,PRO002,1047,2023/09/13,2023/09/27,Baja,CA002
PE006465,CL00469,PRO004,583,2023/11/01,2023/11/07,Baja,CA001
PE006466,CL00128,PRO007,368,2022/10/21,2022/12/22,Media,CA001
