ID Venta,ID Pedido,Venta Bruta,Venta Neta
VE006006,PE006006,34490,10575
VE006007,PE006007,260005,111978
VE006008,PE006008,80410,29059
VE006009,PE006009,44650,14736
VE006010,PE006010,40845,15338
VE006011,PE006011,240669,103650
VE006012,PE006012,29668,9097
VE006013,PE006013,352305,68301
VE006014,PE006014,469522,91026
VE006015,PE006015,47450,15660
VE006016,PE006016,1698,439
VE006017,PE006017,975674,241966
VE006018,PE006018,67901,22409
VE006019,PE006019,61852,41567
VE006020,PE006020,610475,82768
VE006021,PE006021,286424,107555
VE006022,PE006022,530324,210904
VE006023,PE006023,168334,22823
VE006024,PE006024,527362,71500
VE006025,PE006025,185130,79731
VE006026,PE006026,207963,89564
VE006027,PE006027,257125,110738
VE006028,PE006028,177323,72663
VE006029,PE006029,234292,100904
VE006030,PE006030,13428,4432
VE006031,PE006031,4525,1169
VE006032,PE006032,72740,22303
VE006033,PE006033,230320,94379
VE006034,PE006034,416332,103250
VE006035,PE006035,524592,130098
VE006036,PE006036,61788,18945
VE006037,PE006037,191946,69366
VE006038,PE006038,155509,66974
VE006039,PE006039,10823,2796
VE006040,PE006040,66333,44578
VE006041,PE006041,197744,71461
VE006042,PE006042,522587,129601
VE006043,PE006043,130303,47090
VE006044,PE006044,99482,35951
VE006045,PE006045,1987,513
VE006046,PE006046,155632,56243
VE006047,PE006047,186246,36108
VE006048,PE006048,18716,5739
VE006049,PE006049,93379,33746
VE006050,PE006050,48779,16098
VE006051,PE006051,7763,2005
VE006052,PE006052,61052,18720
VE006053,PE006053,855386,212134
VE006054,PE006054,103363,14014
VE006055,PE006055,146511,60037
VE006056,PE006056,98444,40340
VE006057,PE006057,519394,206558
VE006058,PE006058,613829,244113
VE006059,PE006059,632183,156781
VE006060,PE006060,301762,129962
VE006061,PE006061,21005,6440
VE006062,PE006062,348712,130945
VE006063,PE006063,147856,99364
VE006064,PE006064,241245,59829
VE006065,PE006065,320215,43415
VE006066,PE006066,164998,67612
VE006067,PE006067,562379,76248
VE006068,PE006068,17604,5810
VE006069,PE006069,636883,123472
VE006070,PE006070,25827,7919
VE006071,PE006071,386029,52338
VE006072,PE006072,61624,25252
VE006073,PE006073,55770,22853
VE006074,PE006074,26118,17552
VE006075,PE006075,54119,20322
VE006076,PE006076,139876,60241
VE006077,PE006077,334803,83031
VE006078,PE006078,54691,22411
VE006079,PE006079,82422,33775
VE006080,PE006080,208374,89742
VE006081,PE006081,137536,18647
VE006082,PE006082,293214,39754
VE006083,PE006083,8789,2270
VE006084,PE006084,771033,149480
VE006085,PE006085,8229,2126
VE006086,PE006086,276664,68612
VE006087,PE006087,996391,247103
VE006088,PE006088,533384,212121
VE006089,PE006089,97913,42169
VE006090,PE006090,207570,28142
VE006091,PE006091,49607,20328
VE006092,PE006092,478734,190388
VE006093,PE006093,36820,15858
VE006094,PE006094,422312,57257
VE006095,PE006095,848527,164504
VE006096,PE006096,142968,58585
VE006097,PE006097,240477,32604
VE006098,PE006098,616145,152803
VE006099,PE006099,499866,123966
VE006100,PE006100,36452,11177
VE006101,PE006101,889553,172458
VE006102,PE006102,995054,246772
VE006103,PE006103,107094,71971
VE006104,PE006104,51572,15813
VE006105,PE006105,214606,87940
VE006106,PE006106,351653,68175
VE006107,PE006107,226468,92801
VE006108,PE006108,815958,202356
VE006109,PE006109,457748,182042
VE006110,PE006110,56721,17392
VE006111,PE006111,51388,16960
VE006112,PE006112,161721,40107
VE006113,PE006113,10151,2622
VE006114,PE006114,16346,5012
VE006115,PE006115,640498,254720
VE006116,PE006116,59225,22240
VE006117,PE006117,67754,20775
VE006118,PE006118,11980,3094
VE006119,PE006119,34354,11338
VE006120,PE006120,37811,25410
VE006121,PE006121,172569,64801
VE006122,PE006122,469142,63606
VE006123,PE006123,305399,75739
VE006124,PE006124,53250,19244
VE006125,PE006125,60727,21946
VE006126,PE006126,25291,8347
VE006127,PE006127,51425,22148
VE006128,PE006128,96932,29721
VE006129,PE006129,98566,30222
VE006130,PE006130,573349,77735
VE006131,PE006131,84954,36588
VE006132,PE006132,57481,38629
VE006133,PE006133,209197,90096
VE006134,PE006134,622159,154295
VE006135,PE006135,125016,84015
VE006136,PE006136,445736,110542
VE006137,PE006137,93908,28794
VE006138,PE006138,12614,3258
VE006139,PE006139,261446,103974
VE006140,PE006140,43844,14470
VE006141,PE006141,8975,2318
VE006142,PE006142,8556,2210
VE006143,PE006143,228944,98601
VE006144,PE006144,32507,13320
VE006145,PE006145,408782,162568
VE006146,PE006146,66554,27272
VE006147,PE006147,70131,23145
VE006148,PE006148,774525,192081
VE006149,PE006149,211781,76534
VE006150,PE006150,342997,46504
VE006151,PE006151,875877,169806
VE006152,PE006152,55951,37601
VE006153,PE006153,84999,26062
VE006154,PE006154,147774,58768
VE006155,PE006155,925369,179401
VE006156,PE006156,143430,58774
VE006157,PE006157,377049,141585
VE006158,PE006158,190115,68704
VE006159,PE006159,420149,167089
VE006160,PE006160,21005,6440
VE006161,PE006161,376904,93472
VE006162,PE006162,243027,91259
VE006163,PE006163,79665,53538
VE006164,PE006164,554664,137556
VE006165,PE006165,235732,101524
VE006166,PE006166,52454,35251
VE006167,PE006167,26244,9484
VE006168,PE006168,127225,50596
VE006169,PE006169,815958,202356
VE006170,PE006170,79903,30004
VE006171,PE006171,141845,95325
VE006172,PE006172,545626,216990
VE006173,PE006173,40238,13280
VE006174,PE006174,53206,16314
VE006175,PE006175,280020,54287
VE006176,PE006176,292917,126152
VE006177,PE006177,789895,195893
VE006178,PE006178,325737,122317
VE006179,PE006179,318845,119729
VE006180,PE006180,92451,62130
VE006181,PE006181,29178,19608
VE006182,PE006182,72985,22379
VE006183,PE006183,9031,2333
VE006184,PE006184,988371,245115
VE006185,PE006185,235526,101436
VE006186,PE006186,5477,1415
VE006187,PE006187,56156,24185
VE006188,PE006188,701353,135971
VE006189,PE006189,696337,172691
VE006190,PE006190,193624,69973
VE006191,PE006191,32529,9974
VE006192,PE006192,70144,30209
VE006193,PE006193,10866,3586
VE006194,PE006194,80104,28948
VE006195,PE006195,114893,41520
VE006196,PE006196,304115,58959
VE006197,PE006197,555681,220989
VE006198,PE006198,3424,884
VE006199,PE006199,404171,54798
VE006200,PE006200,414718,56228
VE006201,PE006201,5253,1357
VE006202,PE006202,351521,131999
VE006203,PE006203,112121,75349
VE006204,PE006204,759155,188269
VE006205,PE006205,196566,73812
VE006206,PE006206,8089,2089
VE006207,PE006207,79342,28673
VE006208,PE006208,127123,54749
VE006209,PE006209,230590,99309
VE006210,PE006210,25860,8535
VE006211,PE006211,88657,38182
VE006212,PE006212,85571,36853
VE006213,PE006213,84337,36322
VE006214,PE006214,258197,35006
VE006215,PE006215,50819,16772
VE006216,PE006216,5169,1335
VE006217,PE006217,276213,103721
VE006218,PE006218,28423,9380
VE006219,PE006219,23962,7908
VE006220,PE006220,99940,36117
VE006221,PE006221,960304,238154
VE006222,PE006222,86222,57944
VE006223,PE006223,275494,37352
VE006224,PE006224,46537,16818
VE006225,PE006225,667602,165564
VE006226,PE006226,242520,104448
VE006227,PE006227,54630,20514
VE006228,PE006228,87422,37651
VE006229,PE006229,100909,41350
VE006230,PE006230,56417,21185
VE006231,PE006231,167463,68622
VE006232,PE006232,129385,55723
VE006233,PE006233,320101,79385
VE006234,PE006234,119334,80196
VE006235,PE006235,2780,718
VE006236,PE006236,83528,25611
VE006237,PE006237,304183,41241
VE006238,PE006238,42991,18515
VE006239,PE006239,79392,29812
VE006240,PE006240,41946,13843
VE006241,PE006241,379577,94135
VE006242,PE006242,259593,111801
VE006243,PE006243,71102,25695
VE006244,PE006244,375482,50908
VE006245,PE006245,173163,70958
VE006246,PE006246,38168,11703
VE006247,PE006247,102604,42045
VE006248,PE006248,177939,72915
VE006249,PE006249,289420,124646
VE006250,PE006250,191116,25912
VE006251,PE006251,94593,38762
VE006252,PE006252,831328,206168
VE006253,PE006253,774289,150111
VE006254,PE006254,377304,141681
VE006255,PE006255,718390,178160
VE006256,PE006256,315574,42786
VE006257,PE006257,648805,258023
VE006258,PE006258,274610,118268
VE006259,PE006259,177756,64238
VE006260,PE006260,581476,231247
VE006261,PE006261,63341,19422
VE006262,PE006262,410318,101758
VE006263,PE006263,31649,10445
VE006264,PE006264,541285,73388
VE006265,PE006265,86805,37385
VE006266,PE006266,169506,63651
VE006267,PE006267,266793,114901
VE006268,PE006268,2239,578
VE006269,PE006269,184317,66609
VE006270,PE006270,541254,215251
VE006271,PE006271,138155,54943
VE006272,PE006272,4385,1133
VE006273,PE006273,341565,128261
VE006274,PE006274,9069,2343
VE006275,PE006275,262757,104496
VE006276,PE006276,448567,178391
VE006277,PE006277,51899,15913
VE006278,PE006278,195348,80049
VE006279,PE006279,118427,36312
VE006280,PE006280,89348,33551
VE006281,PE006281,277695,119596
VE006282,PE006282,131982,47696
VE006283,PE006283,488790,194387
VE006284,PE006284,105892,71163
VE006285,PE006285,262268,112952
VE006286,PE006286,375555,149354
VE006287,PE006287,110336,33831
VE006288,PE006288,344373,129315
VE006289,PE006289,11765,3039
VE006290,PE006290,13001,4291
VE006291,PE006291,140984,50949
VE006292,PE006292,23604,15863
VE006293,PE006293,110468,39921
VE006294,PE006294,511227,126783
VE006295,PE006295,649256,125871
VE006296,PE006296,515022,204819
VE006297,PE006297,161917,66350
VE006298,PE006298,410968,163438
VE006299,PE006299,155677,21107
VE006300,PE006300,113546,48902
VE006301,PE006301,5505,1422
VE006302,PE006302,114259,35034
VE006303,PE006303,59995,40319
VE006304,PE006304,67836,20800
VE006305,PE006305,11560,2986
VE006306,PE006306,156332,67328
VE006307,PE006307,65671,21673
VE006308,PE006308,35307,10826
VE006309,PE006309,63963,21110
VE006310,PE006310,50019,15337
VE006311,PE006311,17984,5935
VE006312,PE006312,382654,51880
VE006313,PE006313,51199,16897
VE006314,PE006314,225698,92485
VE006315,PE006315,3695,954
VE006316,PE006316,58543,23989
VE006317,PE006317,145895,59784
VE006318,PE006318,55896,18447
VE006319,PE006319,103261,44472
VE006320,PE006320,13510,3490
VE006321,PE006321,118278,50939
VE006322,PE006322,410531,163264
VE006323,PE006323,217288,86413
VE006324,PE006324,138617,52052
VE006325,PE006325,914862,226884
VE006326,PE006326,194270,79607
VE006327,PE006327,151790,102008
VE006328,PE006328,90302,38891
VE006329,PE006329,39887,26806
VE006330,PE006330,196889,80680
VE006331,PE006331,203847,73667
VE006332,PE006332,821827,159328
VE006333,PE006333,135726,91212
VE006334,PE006334,258620,64138
VE006335,PE006335,125301,16988
VE006336,PE006336,163374,109793
VE006337,PE006337,169974,61426
VE006338,PE006338,33428,10250
VE006339,PE006339,53713,17727
VE006340,PE006340,93434,62791
VE006341,PE006341,267278,100365
VE006342,PE006342,292040,109664
VE006343,PE006343,347691,130561
VE006344,PE006344,44258,29743
VE006345,PE006345,208308,78222
VE006346,PE006346,84801,56989
VE006347,PE006347,9862,2547
VE006348,PE006348,178459,24196
VE006349,PE006349,88841,27240
VE006350,PE006350,35208,11620
VE006351,PE006351,59990,18394
VE006352,PE006352,626837,155455
VE006353,PE006353,7221,1865
VE006354,PE006354,37486,12371
VE006355,PE006355,310089,42042
VE006356,PE006356,226581,81883
VE006357,PE006357,124470,83648
VE006358,PE006358,570460,110595
VE006359,PE006359,140904,60684
VE006360,PE006360,77343,33310
VE006361,PE006361,60317,18494
VE006362,PE006362,319371,43300
VE006363,PE006363,355094,133341
VE006364,PE006364,81195,54566
VE006365,PE006365,510065,69155
VE006366,PE006366,877180,170059
VE006367,PE006367,286169,107459
VE006368,PE006368,33529,14440
VE006369,PE006369,53875,36206
VE006370,PE006370,984362,244120
VE006371,PE006371,39669,26659
VE006372,PE006372,210255,75983
VE006373,PE006373,43085,14219
VE006374,PE006374,26335,8691
VE006375,PE006375,11530,3805
VE006376,PE006376,8061,2082
VE006377,PE006377,119356,47467
VE006378,PE006378,316970,126056
VE006379,PE006379,154085,103550
VE006380,PE006380,138458,93048
VE006381,PE006381,204617,27742
VE006382,PE006382,485803,94182
VE006383,PE006383,553328,137224
VE006384,PE006384,66235,28526
VE006385,PE006385,82393,29776
VE006386,PE006386,5253,1357
VE006387,PE006387,776530,192578
VE006388,PE006388,75375,27239
VE006389,PE006389,521878,70756
VE006390,PE006390,341054,128069
VE006391,PE006391,225668,84740
VE006392,PE006392,42570,15384
VE006393,PE006393,197813,81059
VE006394,PE006394,287835,55802
VE006395,PE006395,95461,29270
VE006396,PE006396,204466,88058
VE006397,PE006397,210351,78989
VE006398,PE006398,96196,29496
VE006399,PE006399,155724,104652
VE006400,PE006400,139732,57259
VE006401,PE006401,9806,2533
VE006402,PE006402,47812,14660
VE006403,PE006403,203822,50548
VE006404,PE006404,503654,200298
VE006405,PE006405,556669,138053
VE006406,PE006406,132338,54229
VE006407,PE006407,137202,59090
VE006408,PE006408,497971,198038
VE006409,PE006409,57367,18933
VE006410,PE006410,816617,158318
VE006411,PE006411,48067,19697
VE006412,PE006412,354258,68680
VE006413,PE006413,146935,53100
VE006414,PE006414,97457,13213
VE006415,PE006415,556133,107818
VE006416,PE006416,3928,1015
VE006417,PE006417,151207,54644
VE006418,PE006418,25633,9264
VE006419,PE006419,43085,14219
VE006420,PE006420,754101,146198
VE006421,PE006421,135265,55428
VE006422,PE006422,130797,53597
VE006423,PE006423,305448,41413
VE006424,PE006424,40523,17452
VE006425,PE006425,318845,119729
VE006426,PE006426,11476,2964
VE006427,PE006427,110701,74395
VE006428,PE006428,70043,21476
VE006429,PE006429,203237,73446
VE006430,PE006430,13734,3548
VE006431,PE006431,56773,24451
VE006432,PE006432,12479,4119
VE006433,PE006433,55801,18416
VE006434,PE006434,194467,48227
VE006435,PE006435,192736,72374
VE006436,PE006436,188907,70936
VE006437,PE006437,12194,3150
VE006438,PE006438,116876,42237
VE006439,PE006439,208387,40400
VE006440,PE006440,40095,13233
VE006441,PE006441,71175,23490
VE006442,PE006442,26477,8738
VE006443,PE006443,502893,68182
VE006444,PE006444,103597,69621
VE006445,PE006445,97006,36427
VE006446,PE006446,89274,38448
VE006447,PE006447,528138,210035
VE006448,PE006448,70339,25420
VE006449,PE006449,146172,52824
VE006450,PE006450,84836,26012
VE006451,PE006451,22402,15055
VE006452,PE006452,325714,129533
VE006453,PE006453,358166,69438
VE006454,PE006454,102623,38536
VE006455,PE006455,91577,61543
VE006456,PE006456,126546,85044
VE006457,PE006457,248330,98758
VE006458,PE006458,5813,1501
VE006459,PE006459,97058,39772
VE006460,PE006460,134186,54986
VE006461,PE006461,148293,99658
VE006462,PE006462,227212,56348
VE006463,PE006463,95445,41106
VE006464,PE006464,441719,59888
VE006465,PE006465,5439,1405
VE006466,PE006466,160890,63984
VE006467,PE006467,601718,116655
VE006468,PE006468,199323,85844
VE006469,PE006469,49574,21350
VE006470,PE006470,160514,58007
VE006471,PE006471,529449,210557
VE006472,PE006472,13724,3545
VE006473,PE006473,101577,25191
VE006474,PE006474,125116,45215
VE006475,PE006475,32408,10696
VE006476,PE006476,322774,80048
VE006477,PE006477,17813,11971
VE006478,PE006478,639488,123978
VE006479,PE006479,93216,62644
VE006480,PE006480,8789,2270
VE006481,PE006481,24479,16451
VE006482,PE006482,12290,4056
VE006483,PE006483,7781,2010
VE006484,PE006484,29466,9725
VE006485,PE006485,2006,518
VE006486,PE006486,83156,30051
VE006487,PE006487,85244,26138
VE006488,PE006488,10002,2584
VE006489,PE006489,306287,131911
VE006490,PE006490,149071,53872
VE006491,PE006491,140195,57448
VE006492,PE006492,121759,44002
VE006493,PE006493,44859,16211
VE006494,PE006494,483849,93804
VE006495,PE006495,181723,65672
VE006496,PE006496,323440,121455
VE006497,PE006497,56513,18651
VE006498,PE006498,147662,20020
VE006499,PE006499,34654,10625
VE006500,PE006500,27053,8295
VE006501,PE006501,169600,22994
VE006502,PE006502,113105,76010
VE006503,PE006503,162297,69898
VE006504,PE006504,496525,123137
VE006505,PE006505,497534,197864
VE006506,PE006506,105127,70649
VE006507,PE006507,148360,60794
VE006508,PE006508,276255,118976
VE006509,PE006509,91865,28167
VE006510,PE006510,209984,86046
VE006511,PE006511,315574,42786
VE006512,PE006512,110090,33756
VE006513,PE006513,116055,77993
VE006514,PE006514,79768,24459
VE006515,PE006515,294236,117015
VE006516,PE006516,535800,72644
VE006517,PE006517,260005,111978
VE006518,PE006518,733914,142284
VE006519,PE006519,124165,49379
VE006520,PE006520,6643,1716
VE006521,PE006521,7688,1986
VE006522,PE006522,9843,2543
VE006523,PE006523,539175,73102
VE006524,PE006524,288115,114580
VE006525,PE006525,77358,27956
VE006526,PE006526,105365,41903
VE006527,PE006527,184718,75693
VE006528,PE006528,336668,45646
VE006529,PE006529,280575,120837
VE006530,PE006530,239634,32490
VE006531,PE006531,150825,61804
VE006532,PE006532,224157,91854
VE006533,PE006533,118241,79462
VE006534,PE006534,164105,31815
VE006535,PE006535,281063,105542
VE006536,PE006536,367044,49764
VE006537,PE006537,98325,42346
VE006538,PE006538,355653,48220
VE006539,PE006539,958967,237823
VE006540,PE006540,1670,431
VE006541,PE006541,118129,16016
VE006542,PE006542,255068,109852
VE006543,PE006543,107111,38708
VE006544,PE006544,922765,178896
VE006545,PE006545,69938,30121
VE006546,PE006546,443758,176478
VE006547,PE006547,64105,21157
VE006548,PE006548,18389,5638
VE006549,PE006549,413518,80169
VE006550,PE006550,76315,32867
VE006551,PE006551,60269,21780
VE006552,PE006552,59859,25780
VE006553,PE006553,105496,20452
VE006554,PE006554,64322,19722
VE006555,PE006555,28227,10201
VE006556,PE006556,425240,82441
